39.867629,-75.211419
39.894444,-75.137658
39.941314,-75.136113
39.981650,-75.070045
40.050392,-74.977283
40.099936,-74.962042
40.137151,-75.015085
40.047811,-75.111795
40.101552,-75.215296
40.054685,-75.262460
40.010259,-75.206906
39.990370,-75.249306
39.881172,-75.251838
39.867629,-75.211419
